"","FaceID","ID","FirstRating","GroupRating","SecondRating","Change","Feedback","Condition"
"493",22,"ASDF1234",3,6,4,1,3,"Peri"
"494",22,"Astrid",2,2,5,3,0,"Peri"
"495",22,"Bøllemis",7,7,7,0,0,"Peri"
"496",22,"Carmesin",4,4,3,-1,0,"Peri"
"497",22,"Christian Jacobsen",3,5,3,0,2,"Peri"
"498",22,"GOAT",2,4,2,0,2,"Peri"
"499",22,"Grandmasterflash",8,8,6,-2,0,"Peri"
"500",22,"havegang7",6,8,7,1,2,"Peri"
"501",22,"hejhejhund",5,2,3,-2,-3,"Peri"
"502",22,"JakobBjerreKnudsen",4,6,3,-1,2,"Peri"
"503",22,"Jesper",2,0,1,-1,NA,"Peri"
"504",22,"Johanne",5,5,5,0,0,"Peri"
"505",22,"Katrine",6,4,5,-1,-2,"Peri"
"506",22,"lilla",3,6,4,1,3,"Peri"
"507",22,"Llamaman",3,1,3,0,-2,"Peri"
"508",22,"minime",7,5,7,0,-2,"Peri"
"509",22,"Misterperc",3,3,1,-2,0,"Peri"
"510",22,"Moe",3,6,6,3,3,"Peri"
"511",22,"Python",2,2,6,4,0,"Peri"
"512",22,"RBJ",1,1,5,4,0,"Peri"
"513",22,"Rensdyrlam",1,4,1,0,3,"Peri"
"514",22,"rosenmeier",3,1,2,-1,-2,"Peri"
"515",22,"Sarah",3,3,3,0,0,"Peri"
"516",22,"SKJ",3,6,4,1,3,"Peri"
"517",22,"Slowlydying",7,7,4,-3,0,"Peri"
"518",22,"SOJ",4,7,1,-3,3,"Peri"
"519",22,"wtf",5,5,3,-2,0,"Peri"
"520",23,"17",6,8,6,0,2,"Peri"
"521",23,"1879",4,1,5,1,-3,"Peri"
"522",23,"1918",3,6,1,-2,3,"Peri"
"523",23,"2205",8,8,6,-2,0,"Peri"
"524",23,"4520",5,3,5,0,-2,"Peri"
"525",23,"45bites",7,7,6,-1,0,"Peri"
"526",23,"6107",5,7,4,-1,2,"Peri"
"527",23,"9696",4,2,4,0,-2,"Peri"
"528",23,"andrea",5,5,7,2,0,"Peri"
"529",23,"Asad",6,8,2,-4,2,"Peri"
"530",23,"ASDF1234",6,6,6,0,0,"Peri"
"531",23,"Astrid",6,6,5,-1,0,"Peri"
"532",23,"Bøllemis",7,5,7,0,-2,"Peri"
"533",23,"Carmesin",5,5,5,0,0,"Peri"
"534",23,"Christian Jacobsen",5,3,6,1,-2,"Peri"
"535",23,"GOAT",4,0,4,0,NA,"Peri"
"536",23,"Grandmasterflash",7,5,4,-3,-2,"Peri"
"537",23,"havegang7",6,4,6,0,-2,"Peri"
"538",23,"hejhejhund",8,5,8,0,-3,"Peri"
"539",23,"JakobBjerreKnudsen",5,5,3,-2,0,"Peri"
"540",23,"Jesper",5,5,5,0,0,"Peri"
"541",23,"Johanne",7,5,7,0,-2,"Peri"
"542",23,"Katrine",6,4,6,0,-2,"Peri"
"543",23,"lilla",8,5,8,0,-3,"Peri"
"544",23,"Llamaman",2,5,6,4,3,"Peri"
"545",23,"minime",7,7,3,-4,0,"Peri"
"546",23,"Misterperc",2,5,7,5,3,"Peri"
"547",23,"Moe",8,8,7,-1,0,"Peri"
"548",23,"Python",6,3,6,0,-3,"Peri"
"549",23,"RBJ",2,2,6,4,0,"Peri"
"550",23,"Rensdyrlam",8,8,6,-2,0,"Peri"
"551",23,"rosenmeier",6,6,3,-3,0,"Peri"
"552",23,"Sarah",5,5,5,0,0,"Peri"
"553",23,"SKJ",7,4,7,0,-3,"Peri"
"554",23,"Slowlydying",8,6,8,0,-2,"Peri"
"555",23,"SOJ",3,1,4,1,-2,"Peri"
"556",23,"wtf",3,5,4,1,2,"Peri"
"557",24,"17",6,8,7,1,2,"Peri"
"558",24,"1879",3,1,4,1,-2,"Peri"
"559",24,"1918",6,3,5,-1,-3,"Peri"
"560",24,"2205",6,8,5,-1,2,"Peri"
"561",24,"4520",5,3,6,1,-2,"Peri"
"562",24,"45bites",5,7,5,0,2,"Peri"
"563",24,"6107",4,6,5,1,2,"Peri"
"564",24,"9696",5,5,5,0,0,"Peri"
"565",24,"andrea",6,4,4,-2,-2,"Peri"
"566",24,"Asad",3,3,5,2,0,"Peri"
"567",24,"ASDF1234",5,2,6,1,-3,"Peri"
"568",24,"Astrid",5,7,6,1,2,"Peri"
"569",24,"Bøllemis",7,0,7,0,NA,"Peri"
"570",24,"Carmesin",5,7,4,-1,2,"Peri"
"571",24,"Christian Jacobsen",6,6,7,1,0,"Peri"
"572",24,"GOAT",5,3,5,0,-2,"Peri"
"573",24,"Grandmasterflash",3,5,6,3,2,"Peri"
"574",24,"havegang7",8,8,7,-1,0,"Peri"
"575",24,"hejhejhund",3,6,4,1,3,"Peri"
"576",24,"JakobBjerreKnudsen",6,6,6,0,0,"Peri"
"577",24,"Jesper",3,3,4,1,0,"Peri"
"578",24,"Johanne",8,5,7,-1,-3,"Peri"
"579",24,"Katrine",6,3,6,0,-3,"Peri"
"580",24,"lilla",7,0,5,-2,NA,"Peri"
"581",24,"Llamaman",6,4,7,1,-2,"Peri"
"582",24,"minime",6,3,6,0,-3,"Peri"
"583",24,"Misterperc",6,8,5,-1,2,"Peri"
"584",24,"Moe",6,6,7,1,0,"Peri"
"585",24,"Python",6,6,6,0,0,"Peri"
"586",24,"RBJ",3,6,6,3,3,"Peri"
"587",24,"Rensdyrlam",8,8,7,-1,0,"Peri"
"588",24,"rosenmeier",5,7,3,-2,2,"Peri"
"589",24,"Sarah",6,4,4,-2,-2,"Peri"
"590",24,"SKJ",5,3,6,1,-2,"Peri"
"591",24,"Slowlydying",7,5,8,1,-2,"Peri"
"592",24,"SOJ",2,5,4,2,3,"Peri"
"593",24,"wtf",3,6,4,1,3,"Peri"
"594",25,"17",5,2,5,0,-3,"Peri"
"595",25,"1879",3,6,3,0,3,"Peri"
"596",25,"1918",4,2,4,0,-2,"Peri"
"597",25,"2205",6,6,2,-4,0,"Peri"
"598",25,"4520",6,3,7,1,-3,"Peri"
"599",25,"45bites",3,1,4,1,-2,"Peri"
"600",25,"6107",6,4,4,-2,-2,"Peri"
"601",25,"9696",4,4,2,-2,0,"Peri"
"602",25,"andrea",7,4,7,0,-3,"Peri"
"603",25,"Asad",1,3,3,2,2,"Peri"
"604",25,"ASDF1234",5,8,5,0,3,"Peri"
"605",25,"Astrid",4,6,4,0,2,"Peri"
"606",25,"Bøllemis",7,7,7,0,0,"Peri"
"607",25,"Carmesin",4,1,4,0,-3,"Peri"
"608",25,"Christian Jacobsen",4,4,4,0,0,"Peri"
"609",25,"GOAT",2,5,4,2,3,"Peri"
"610",25,"Grandmasterflash",4,6,5,1,2,"Peri"
"611",25,"havegang7",6,0,6,0,NA,"Peri"
"612",25,"hejhejhund",8,0,4,-4,NA,"Peri"
"613",25,"JakobBjerreKnudsen",7,7,7,0,0,"Peri"
"614",25,"Jesper",3,0,3,0,NA,"Peri"
"615",25,"Johanne",6,6,7,1,0,"Peri"
"616",25,"Katrine",6,8,6,0,2,"Peri"
"617",25,"lilla",5,0,4,-1,NA,"Peri"
"618",25,"Llamaman",8,5,3,-5,-3,"Peri"
"619",25,"minime",4,6,5,1,2,"Peri"
"620",25,"Misterperc",3,6,4,1,3,"Peri"
"621",25,"Moe",5,5,6,1,0,"Peri"
"622",25,"Python",4,2,4,0,-2,"Peri"
"623",25,"RBJ",1,4,6,5,3,"Peri"
"624",25,"Rensdyrlam",8,8,8,0,0,"Peri"
"625",25,"rosenmeier",2,0,3,1,NA,"Peri"
"626",25,"Sarah",4,6,8,4,2,"Peri"
"627",25,"SKJ",6,6,6,0,0,"Peri"
"628",25,"Slowlydying",6,8,8,2,2,"Peri"
"629",25,"SOJ",4,6,5,1,2,"Peri"
"630",25,"The cat",8,6,8,0,-2,"Peri"
"631",25,"wtf",2,0,5,3,NA,"Peri"
"632",26,"17",4,2,7,3,-2,"Peri"
"633",26,"1879",2,4,4,2,2,"Peri"
"634",26,"1918",7,5,2,-5,-2,"Peri"
"635",26,"2205",8,6,8,0,-2,"Peri"
"636",26,"4520",6,4,6,0,-2,"Peri"
"637",26,"45bites",7,5,4,-3,-2,"Peri"
"638",26,"6107",7,4,3,-4,-3,"Peri"
"639",26,"9696",6,0,6,0,NA,"Peri"
"640",26,"andrea",7,7,5,-2,0,"Peri"
"641",26,"Asad",2,2,3,1,0,"Peri"
"642",26,"ASDF1234",5,3,5,0,-2,"Peri"
"643",26,"Astrid",7,0,7,0,NA,"Peri"
"644",26,"Bøllemis",7,0,7,0,NA,"Peri"
"645",26,"Carmesin",4,2,4,0,-2,"Peri"
"646",26,"Christian Jacobsen",7,5,7,0,-2,"Peri"
"647",26,"GOAT",6,4,5,-1,-2,"Peri"
"648",26,"Grandmasterflash",5,2,5,0,-3,"Peri"
"649",26,"havegang7",5,8,8,3,3,"Peri"
"650",26,"hejhejhund",6,3,7,1,-3,"Peri"
"651",26,"JakobBjerreKnudsen",7,7,4,-3,0,"Peri"
"652",26,"Jesper",5,5,2,-3,0,"Peri"
"653",26,"Johanne",8,6,7,-1,-2,"Peri"
"654",26,"Katrine",6,8,6,0,2,"Peri"
"655",26,"lilla",7,7,6,-1,0,"Peri"
"656",26,"Llamaman",7,7,5,-2,0,"Peri"
"657",26,"minime",3,1,3,0,-2,"Peri"
"658",26,"Misterperc",3,0,6,3,NA,"Peri"
"659",26,"Moe",7,0,7,0,NA,"Peri"
"660",26,"Python",5,0,6,1,NA,"Peri"
"661",26,"RBJ",2,4,6,4,2,"Peri"
"662",26,"Rensdyrlam",8,6,8,0,-2,"Peri"
"663",26,"rosenmeier",7,7,6,-1,0,"Peri"
"664",26,"Sarah",7,5,4,-3,-2,"Peri"
"665",26,"SKJ",7,7,8,1,0,"Peri"
"666",26,"Slowlydying",8,0,8,0,NA,"Peri"
"667",26,"SOJ",7,5,4,-3,-2,"Peri"
"668",26,"wtf",4,1,4,0,-3,"Peri"
"669",27,"17",6,4,4,-2,-2,"Peri"
"670",27,"1879",3,6,3,0,3,"Peri"
"671",27,"1918",6,8,8,2,2,"Peri"
"672",27,"2205",5,8,4,-1,3,"Peri"
"673",27,"4520",3,5,3,0,2,"Peri"
"674",27,"45bites",2,2,3,1,0,"Peri"
"675",27,"6107",6,8,7,1,2,"Peri"
"676",27,"9696",2,2,5,3,0,"Peri"
"677",27,"andrea",6,0,3,-3,NA,"Peri"
"678",27,"Asad",2,4,3,1,2,"Peri"
"679",27,"ASDF1234",5,8,5,0,3,"Peri"
"680",27,"Astrid",6,3,8,2,-3,"Peri"
"681",27,"Bøllemis",7,0,7,0,NA,"Peri"
"682",27,"Carmesin",3,6,4,1,3,"Peri"
"683",27,"Christian Jacobsen",6,6,6,0,0,"Peri"
"684",27,"GOAT",5,3,3,-2,-2,"Peri"
"685",27,"Grandmasterflash",7,5,5,-2,-2,"Peri"
"686",27,"havegang7",8,8,8,0,0,"Peri"
"687",27,"hejhejhund",6,6,3,-3,0,"Peri"
"688",27,"JakobBjerreKnudsen",6,8,5,-1,2,"Peri"
"689",27,"Jesper",2,4,2,0,2,"Peri"
"690",27,"Johanne",7,4,6,-1,-3,"Peri"
"691",27,"Katrine",6,0,6,0,NA,"Peri"
"692",27,"lilla",7,4,7,0,-3,"Peri"
"693",27,"Llamaman",3,5,3,0,2,"Peri"
"694",27,"minime",2,5,6,4,3,"Peri"
"695",27,"Misterperc",3,1,5,2,-2,"Peri"
"696",27,"Moe",3,1,7,4,-2,"Peri"
"697",27,"Python",5,5,3,-2,0,"Peri"
"698",27,"RBJ",2,5,6,4,3,"Peri"
"699",27,"Rensdyrlam",7,4,6,-1,-3,"Peri"
"700",27,"rosenmeier",4,1,3,-1,-3,"Peri"
"701",27,"Sarah",7,7,7,0,0,"Peri"
"702",27,"SKJ",5,2,3,-2,-3,"Peri"
"703",27,"Slowlydying",5,3,6,1,-2,"Peri"
"704",27,"SOJ",7,7,4,-3,0,"Peri"
"705",27,"wtf",7,4,5,-2,-3,"Peri"
"706",28,"17",4,6,7,3,2,"Peri"
"707",28,"1879",4,4,2,-2,0,"Peri"
"708",28,"1918",7,5,4,-3,-2,"Peri"
"709",28,"2205",8,8,8,0,0,"Peri"
"710",28,"4520",6,6,5,-1,0,"Peri"
"711",28,"45bites",6,6,5,-1,0,"Peri"
"712",28,"6107",4,6,5,1,2,"Peri"
"713",28,"9696",6,3,4,-2,-3,"Peri"
"714",28,"andrea",7,5,6,-1,-2,"Peri"
"715",28,"Asad",4,0,5,1,NA,"Peri"
"716",28,"ASDF1234",5,7,4,-1,2,"Peri"
"717",28,"Astrid",4,0,5,1,NA,"Peri"
"718",28,"Bøllemis",7,0,7,0,NA,"Peri"
"719",28,"Carmesin",4,2,5,1,-2,"Peri"
"720",28,"Christian Jacobsen",6,8,6,0,2,"Peri"
"721",28,"GOAT",7,0,6,-1,NA,"Peri"
"722",28,"Grandmasterflash",4,1,5,1,-3,"Peri"
"723",28,"havegang7",7,5,8,1,-2,"Peri"
"724",28,"hejhejhund",6,4,6,0,-2,"Peri"
"725",28,"JakobBjerreKnudsen",4,7,5,1,3,"Peri"
"726",28,"Jesper",6,6,3,-3,0,"Peri"
"727",28,"Johanne",6,8,6,0,2,"Peri"
"728",28,"Katrine",6,4,7,1,-2,"Peri"
"729",28,"lilla",5,3,5,0,-2,"Peri"
"730",28,"Llamaman",5,7,5,0,2,"Peri"
"731",28,"minime",6,6,6,0,0,"Peri"
"732",28,"Misterperc",5,2,3,-2,-3,"Peri"
"733",28,"Moe",6,4,7,1,-2,"Peri"
"734",28,"Python",5,7,5,0,2,"Peri"
"735",28,"RBJ",2,0,6,4,NA,"Peri"
"736",28,"Rensdyrlam",7,4,4,-3,-3,"Peri"
"737",28,"rosenmeier",5,3,5,0,-2,"Peri"
"738",28,"Sarah",6,3,3,-3,-3,"Peri"
"739",28,"SKJ",7,4,7,0,-3,"Peri"
"740",28,"Slowlydying",6,6,7,1,0,"Peri"
"741",28,"SOJ",4,4,6,2,0,"Peri"
"742",28,"wtf",4,0,4,0,NA,"Peri"
"743",29,"17",5,2,7,2,-3,"Peri"
"744",29,"1879",6,6,7,1,0,"Peri"
"745",29,"1918",7,5,2,-5,-2,"Peri"
"746",29,"2205",8,6,8,0,-2,"Peri"
"747",29,"4520",7,4,6,-1,-3,"Peri"
"748",29,"45bites",8,6,6,-2,-2,"Peri"
"749",29,"6107",6,3,7,1,-3,"Peri"
"750",29,"9696",8,6,7,-1,-2,"Peri"
"751",29,"andrea",7,0,5,-2,NA,"Peri"
"752",29,"Asad",6,8,6,0,2,"Peri"
"753",29,"ASDF1234",5,0,6,1,NA,"Peri"
"754",29,"Astrid",8,6,7,-1,-2,"Peri"
"755",29,"Bøllemis",7,0,7,0,NA,"Peri"
"756",29,"Carmesin",5,2,5,0,-3,"Peri"
"757",29,"Christian Jacobsen",7,5,5,-2,-2,"Peri"
"758",29,"GOAT",8,0,7,-1,NA,"Peri"
"759",29,"Grandmasterflash",4,6,4,0,2,"Peri"
"760",29,"havegang7",7,0,8,1,NA,"Peri"
"761",29,"hejhejhund",8,8,7,-1,0,"Peri"
"762",29,"JakobBjerreKnudsen",8,6,7,-1,-2,"Peri"
"763",29,"Jesper",3,0,3,0,NA,"Peri"
"764",29,"Johanne",8,8,8,0,0,"Peri"
"765",29,"Katrine",6,8,6,0,2,"Peri"
"766",29,"lilla",8,8,5,-3,0,"Peri"
"767",29,"Llamaman",8,0,6,-2,NA,"Peri"
"768",29,"minime",7,7,6,-1,0,"Peri"
"769",29,"Misterperc",8,5,8,0,-3,"Peri"
"770",29,"Moe",5,3,6,1,-2,"Peri"
"771",29,"Python",3,5,5,2,2,"Peri"
"772",29,"RBJ",5,0,7,2,NA,"Peri"
"773",29,"Rensdyrlam",8,8,8,0,0,"Peri"
"774",29,"rosenmeier",7,5,6,-1,-2,"Peri"
"775",29,"Sarah",7,7,6,-1,0,"Peri"
"776",29,"SKJ",7,4,8,1,-3,"Peri"
"777",29,"Slowlydying",8,6,8,0,-2,"Peri"
"778",29,"SOJ",5,0,7,2,NA,"Peri"
"779",29,"wtf",5,7,6,1,2,"Peri"
"780",3,"17",3,6,5,2,3,"Peri"
"781",3,"1879",4,1,4,0,-3,"Peri"
"782",3,"1918",4,0,3,-1,NA,"Peri"
"783",3,"2205",1,1,2,1,0,"Peri"
"784",3,"4520",3,3,3,0,0,"Peri"
"785",3,"45bites",3,5,3,0,2,"Peri"
"786",3,"6107",4,2,4,0,-2,"Peri"
"787",3,"9696",4,0,5,1,NA,"Peri"
"788",3,"andrea",5,3,7,2,-2,"Peri"
"789",3,"Asad",4,1,1,-3,-3,"Peri"
"790",3,"ASDF1234",5,3,5,0,-2,"Peri"
"791",3,"Astrid",4,1,5,1,-3,"Peri"
"792",3,"Bøllemis",7,4,7,0,-3,"Peri"
"793",3,"Carmesin",3,3,4,1,0,"Peri"
"794",3,"Christian Jacobsen",3,6,3,0,3,"Peri"
"795",3,"GOAT",3,5,3,0,2,"Peri"
"796",3,"Grandmasterflash",3,5,4,1,2,"Peri"
"797",3,"havegang7",7,4,5,-2,-3,"Peri"
"798",3,"hejhejhund",5,5,4,-1,0,"Peri"
"799",3,"JakobBjerreKnudsen",4,7,4,0,3,"Peri"
"800",3,"Jesper",2,4,2,0,2,"Peri"
"801",3,"Johanne",7,4,6,-1,-3,"Peri"
"802",3,"Katrine",5,2,6,1,-3,"Peri"
"803",3,"lilla",4,1,4,0,-3,"Peri"
"804",3,"Llamaman",3,3,4,1,0,"Peri"
"805",3,"minime",6,4,5,-1,-2,"Peri"
"806",3,"Misterperc",5,3,4,-1,-2,"Peri"
"807",3,"Moe",2,5,7,5,3,"Peri"
"808",3,"Python",2,5,4,2,3,"Peri"
"809",3,"RBJ",3,0,6,3,NA,"Peri"
"810",3,"Rensdyrlam",2,5,4,2,3,"Peri"
"811",3,"rosenmeier",5,3,4,-1,-2,"Peri"
"812",3,"Sarah",6,0,6,0,NA,"Peri"
"813",3,"SKJ",5,3,5,0,-2,"Peri"
"814",3,"Slowlydying",4,4,4,0,0,"Peri"
"815",3,"SOJ",5,8,3,-2,3,"Peri"
"816",3,"wtf",3,0,3,0,NA,"Peri"
"817",30,"17",6,6,6,0,0,"Peri"
"818",30,"1879",3,3,6,3,0,"Peri"
"819",30,"1918",4,4,4,0,0,"Peri"
"820",30,"2205",3,5,3,0,2,"Peri"
"821",30,"4520",5,8,4,-1,3,"Peri"
"822",30,"45bites",6,4,5,-1,-2,"Peri"
"823",30,"6107",7,5,5,-2,-2,"Peri"
"824",30,"9696",3,1,4,1,-2,"Peri"
"825",30,"andrea",6,4,4,-2,-2,"Peri"
"826",30,"Asad",1,3,1,0,2,"Peri"
"827",30,"ASDF1234",3,6,3,0,3,"Peri"
"828",30,"Astrid",7,7,4,-3,0,"Peri"
"829",30,"Bøllemis",7,5,7,0,-2,"Peri"
"830",30,"Carmesin",7,0,4,-3,NA,"Peri"
"831",30,"Christian Jacobsen",3,0,3,0,NA,"Peri"
"832",30,"GOAT",2,4,3,1,2,"Peri"
"833",30,"Grandmasterflash",7,7,6,-1,0,"Peri"
"834",30,"havegang7",6,4,7,1,-2,"Peri"
"835",30,"hejhejhund",4,6,6,2,2,"Peri"
"836",30,"Jesper",5,7,2,-3,2,"Peri"
"837",30,"Johanne",7,0,7,0,NA,"Peri"
"838",30,"Katrine",5,2,6,1,-3,"Peri"
"839",30,"lilla",5,7,5,0,2,"Peri"
"840",30,"Llamaman",2,4,4,2,2,"Peri"
"841",30,"minime",3,5,7,4,2,"Peri"
"842",30,"Misterperc",7,5,6,-1,-2,"Peri"
"843",30,"Moe",7,0,3,-4,NA,"Peri"
"844",30,"Python",7,4,5,-2,-3,"Peri"
"845",30,"RBJ",2,4,5,3,2,"Peri"
"846",30,"Rensdyrlam",7,7,7,0,0,"Peri"
"847",30,"rosenmeier",5,2,4,-1,-3,"Peri"
"848",30,"Sarah",2,2,5,3,0,"Peri"
"849",30,"SKJ",8,5,7,-1,-3,"Peri"
"850",30,"Slowlydying",8,8,5,-3,0,"Peri"
"851",30,"SOJ",5,7,4,-1,2,"Peri"
"852",30,"wtf",5,8,6,1,3,"Peri"
"853",31,"17",6,6,3,-3,0,"Peri"
"854",31,"1879",3,0,5,2,NA,"Peri"
"855",31,"1918",3,6,5,2,3,"Peri"
"856",31,"2205",3,1,5,2,-2,"Peri"
"857",31,"4520",7,5,4,-3,-2,"Peri"
"858",31,"45bites",4,6,4,0,2,"Peri"
"859",31,"6107",6,6,6,0,0,"Peri"
"860",31,"9696",6,0,6,0,NA,"Peri"
"861",31,"andrea",5,0,5,0,NA,"Peri"
"862",31,"Asad",2,2,3,1,0,"Peri"
"863",31,"ASDF1234",5,0,5,0,NA,"Peri"
"864",31,"Astrid",7,5,5,-2,-2,"Peri"
"865",31,"Bøllemis",7,4,7,0,-3,"Peri"
"866",31,"Carmesin",2,5,3,1,3,"Peri"
"867",31,"Christian Jacobsen",4,6,4,0,2,"Peri"
"868",31,"GOAT",6,6,5,-1,0,"Peri"
"869",31,"Grandmasterflash",5,0,5,0,NA,"Peri"
"870",31,"havegang7",8,5,8,0,-3,"Peri"
"871",31,"hejhejhund",7,7,3,-4,0,"Peri"
"872",31,"JakobBjerreKnudsen",5,3,5,0,-2,"Peri"
"873",31,"Jesper",3,6,4,1,3,"Peri"
"874",31,"Johanne",7,4,8,1,-3,"Peri"
"875",31,"Katrine",6,8,6,0,2,"Peri"
"876",31,"lilla",7,5,8,1,-2,"Peri"
"877",31,"Llamaman",5,7,5,0,2,"Peri"
"878",31,"minime",2,4,6,4,2,"Peri"
"879",31,"Misterperc",5,2,4,-1,-3,"Peri"
"880",31,"Moe",6,3,5,-1,-3,"Peri"
"881",31,"Python",6,4,5,-1,-2,"Peri"
"882",31,"RBJ",2,5,6,4,3,"Peri"
"883",31,"Rensdyrlam",8,6,7,-1,-2,"Peri"
"884",31,"rosenmeier",6,3,4,-2,-3,"Peri"
"885",31,"Sarah",4,2,5,1,-2,"Peri"
"886",31,"SKJ",7,4,6,-1,-3,"Peri"
"887",31,"Slowlydying",8,8,8,0,0,"Peri"
"888",31,"SOJ",6,6,5,-1,0,"Peri"
"889",31,"wtf",4,2,2,-2,-2,"Peri"
"890",32,"17",4,2,5,1,-2,"Peri"
"891",32,"1879",4,2,4,0,-2,"Peri"
"892",32,"1918",5,8,3,-2,3,"Peri"
"893",32,"2205",5,5,4,-1,0,"Peri"
"894",32,"4520",4,4,4,0,0,"Peri"
"895",32,"45bites",5,8,5,0,3,"Peri"
"896",32,"6107",6,6,6,0,0,"Peri"
"897",32,"9696",3,6,3,0,3,"Peri"
"898",32,"andrea",7,7,6,-1,0,"Peri"
"899",32,"Asad",5,8,5,0,3,"Peri"
"900",32,"ASDF1234",6,6,6,0,0,"Peri"
"901",32,"Astrid",3,1,5,2,-2,"Peri"
"902",32,"Bøllemis",7,0,7,0,NA,"Peri"
"903",32,"Carmesin",3,3,3,0,0,"Peri"
"904",32,"Christian Jacobsen",5,2,5,0,-3,"Peri"
"905",32,"GOAT",3,0,3,0,NA,"Peri"
"906",32,"Grandmasterflash",3,0,4,1,NA,"Peri"
"907",32,"havegang7",7,4,7,0,-3,"Peri"
"908",32,"hejhejhund",6,8,5,-1,2,"Peri"
"909",32,"JakobBjerreKnudsen",5,3,6,1,-2,"Peri"
"910",32,"Jesper",2,2,2,0,0,"Peri"
"911",32,"Johanne",7,4,6,-1,-3,"Peri"
"912",32,"Katrine",5,3,6,1,-2,"Peri"
"913",32,"lilla",4,4,4,0,0,"Peri"
"914",32,"Llamaman",3,3,4,1,0,"Peri"
"915",32,"minime",7,7,7,0,0,"Peri"
"916",32,"Misterperc",3,3,4,1,0,"Peri"
"917",32,"Moe",4,0,7,3,NA,"Peri"
"918",32,"Python",6,6,5,-1,0,"Peri"
"919",32,"RBJ",2,0,5,3,NA,"Peri"
"920",32,"Rensdyrlam",3,1,5,2,-2,"Peri"
"921",32,"rosenmeier",5,2,4,-1,-3,"Peri"
"922",32,"Sarah",4,4,3,-1,0,"Peri"
"923",32,"SKJ",5,7,5,0,2,"Peri"
"924",32,"Slowlydying",7,7,6,-1,0,"Peri"
"925",32,"SOJ",6,6,5,-1,0,"Peri"
"926",32,"The cat",8,6,8,0,-2,"Peri"
"927",32,"wtf",4,2,4,0,-2,"Peri"
"928",33,"17",5,3,5,0,-2,"Peri"
"929",33,"1879",3,6,7,4,3,"Peri"
"930",33,"1918",6,6,4,-2,0,"Peri"
"931",33,"2205",3,0,1,-2,NA,"Peri"
"932",33,"4520",5,7,4,-1,2,"Peri"
"933",33,"45bites",3,5,3,0,2,"Peri"
"934",33,"6107",5,2,5,0,-3,"Peri"
"935",33,"9696",4,7,5,1,3,"Peri"
"936",33,"andrea",8,5,8,0,-3,"Peri"
"937",33,"Asad",2,2,5,3,0,"Peri"
"938",33,"ASDF1234",5,7,6,1,2,"Peri"
"939",33,"Astrid",3,3,2,-1,0,"Peri"
"940",33,"Bøllemis",7,5,7,0,-2,"Peri"
"941",33,"Carmesin",5,2,4,-1,-3,"Peri"
"942",33,"Christian Jacobsen",5,7,4,-1,2,"Peri"
"943",33,"GOAT",6,3,3,-3,-3,"Peri"
"944",33,"Grandmasterflash",6,6,5,-1,0,"Peri"
"945",33,"havegang7",6,8,6,0,2,"Peri"
"946",33,"hejhejhund",7,4,7,0,-3,"Peri"
"947",33,"JakobBjerreKnudsen",7,7,6,-1,0,"Peri"
"948",33,"Jesper",2,2,1,-1,0,"Peri"
"949",33,"Johanne",6,0,6,0,NA,"Peri"
"950",33,"Katrine",5,5,6,1,0,"Peri"
"951",33,"lilla",5,7,5,0,2,"Peri"
"952",33,"Llamaman",6,6,5,-1,0,"Peri"
"953",33,"minime",3,3,5,2,0,"Peri"
"954",33,"Misterperc",6,6,6,0,0,"Peri"
"955",33,"Moe",8,6,6,-2,-2,"Peri"
"956",33,"Python",2,2,3,1,0,"Peri"
"957",33,"RBJ",2,4,5,3,2,"Peri"
"958",33,"Rensdyrlam",8,8,8,0,0,"Peri"
"959",33,"rosenmeier",3,5,3,0,2,"Peri"
"960",33,"Sarah",6,0,6,0,NA,"Peri"
"961",33,"SKJ",3,5,3,0,2,"Peri"
"962",33,"Slowlydying",5,7,7,2,2,"Peri"
"963",33,"SOJ",4,6,4,0,2,"Peri"
"964",33,"wtf",3,5,4,1,2,"Peri"
"965",34,"17",6,4,5,-1,-2,"Peri"
"966",34,"1879",4,4,4,0,0,"Peri"
"967",34,"1918",4,1,4,0,-3,"Peri"
"968",34,"2205",7,7,7,0,0,"Peri"
"969",34,"4520",3,0,2,-1,NA,"Peri"
"970",34,"45bites",5,0,3,-2,NA,"Peri"
"971",34,"6107",7,7,7,0,0,"Peri"
"972",34,"9696",4,7,4,0,3,"Peri"
"973",34,"andrea",7,7,5,-2,0,"Peri"
"974",34,"Asad",3,6,3,0,3,"Peri"
"975",34,"ASDF1234",5,7,5,0,2,"Peri"
"976",34,"Astrid",3,1,4,1,-2,"Peri"
"977",34,"Bøllemis",7,0,7,0,NA,"Peri"
"978",34,"Carmesin",3,5,4,1,2,"Peri"
"979",34,"Christian Jacobsen",6,4,6,0,-2,"Peri"
"980",34,"GOAT",2,4,4,2,2,"Peri"
"981",34,"Grandmasterflash",3,1,5,2,-2,"Peri"
"982",34,"havegang7",6,0,7,1,NA,"Peri"
"983",34,"hejhejhund",6,3,5,-1,-3,"Peri"
"984",34,"JakobBjerreKnudsen",5,2,6,1,-3,"Peri"
"985",34,"Jesper",3,3,1,-2,0,"Peri"
"986",34,"Johanne",6,6,6,0,0,"Peri"
"987",34,"Katrine",5,7,5,0,2,"Peri"
"988",34,"lilla",5,5,6,1,0,"Peri"
"989",34,"Llamaman",7,5,6,-1,-2,"Peri"
