"","ID","FaceID","FirstRating","GroupRating","Feedback","SecondRating","Change","Condition"
"1",201,0,4,2,-2,4,0,"Pre"
"2",201,1,3,1,-2,4,1,"Pre"
"3",201,2,4,4,0,3,-1,"Pre"
"4",201,3,4,6,2,4,0,"Pre"
"5",201,4,4,4,0,5,1,"Pre"
"6",201,5,6,6,0,5,-1,"Pre"
"7",201,6,4,1,-3,3,-1,"Pre"
"8",201,7,3,3,0,3,0,"Pre"
"9",201,8,4,1,-3,5,1,"Pre"
"10",201,9,6,6,0,4,-2,"Pre"
"11",201,10,6,6,0,5,-1,"Pre"
"12",201,11,5,8,3,4,-1,"Pre"
"13",201,12,6,3,-3,6,0,"Pre"
"14",201,13,4,4,0,4,0,"Pre"
"15",201,14,5,2,-3,4,-1,"Pre"
"16",201,15,3,3,0,4,1,"Pre"
"17",201,16,5,3,-2,5,0,"Pre"
"18",201,17,5,5,0,5,0,"Pre"
"19",201,18,4,2,-2,5,1,"Pre"
"20",201,19,6,8,2,5,-1,"Pre"
"21",201,20,5,2,-3,5,0,"Pre"
"22",201,21,5,2,-3,5,0,"Pre"
"23",201,22,4,4,0,3,-1,"Pre"
"24",201,23,5,7,2,5,0,"Pre"
"25",201,24,5,5,0,5,0,"Pre"
"26",201,25,4,2,-2,5,1,"Pre"
"27",201,26,5,3,-2,4,-1,"Pre"
"28",201,27,4,6,2,5,1,"Pre"
"29",201,28,4,7,3,3,-1,"Pre"
"30",201,29,6,8,2,5,-1,"Pre"
"31",201,30,4,4,0,5,1,"Pre"
"32",201,31,4,2,-2,6,2,"Pre"
"33",201,32,4,2,-2,4,0,"Pre"
"34",201,33,4,4,0,4,0,"Pre"
"35",201,34,5,3,-2,4,-1,"Pre"
"36",201,35,6,3,-3,6,0,"Pre"
"37",201,36,5,5,0,4,-1,"Pre"
"38",201,37,5,5,0,5,0,"Pre"
"39",201,38,4,1,-3,4,0,"Pre"
"40",201,39,5,7,2,5,0,"Pre"
"41",201,40,5,3,-2,5,0,"Pre"
"42",201,41,5,3,-2,5,0,"Pre"
"43",201,42,5,5,0,5,0,"Pre"
"44",201,43,5,5,0,5,0,"Pre"
"45",201,44,6,3,-3,5,-1,"Pre"
"46",201,45,5,5,0,4,-1,"Pre"
"47",201,46,5,7,2,5,0,"Pre"
"48",201,47,6,8,2,5,-1,"Pre"
"49",201,48,4,4,0,3,-1,"Pre"
"50",201,49,4,4,0,4,0,"Pre"
"51",201,50,6,8,2,6,0,"Pre"
"52",201,51,4,7,3,4,0,"Pre"
"53",201,52,4,4,0,4,0,"Pre"
"54",201,53,5,5,0,6,1,"Pre"
"55",201,54,5,7,2,4,-1,"Pre"
"56",201,55,5,3,-2,5,0,"Pre"
"57",201,56,6,6,0,5,-1,"Pre"
"58",201,57,4,6,2,4,0,"Pre"
"59",201,58,6,4,-2,3,-3,"Pre"
"60",201,59,6,3,-3,5,-1,"Pre"
"61",201,60,5,8,3,5,0,"Pre"
"62",201,61,4,7,3,4,0,"Pre"
"63",201,62,3,1,-2,3,0,"Pre"
"64",201,63,6,3,-3,5,-1,"Pre"
"65",201,64,4,7,3,5,1,"Pre"
"66",201,65,5,8,3,4,-1,"Pre"
"67",201,66,4,6,2,3,-1,"Pre"
"68",201,67,6,3,-3,6,0,"Pre"
"69",201,68,5,2,-3,4,-1,"Pre"
"70",201,69,5,7,2,5,0,"Pre"
"71",201,70,5,7,2,5,0,"Pre"
"72",201,71,4,7,3,4,0,"Pre"
"73",201,72,4,4,0,5,1,"Pre"
"74",201,73,3,1,-2,3,0,"Pre"
"75",201,74,5,3,-2,5,0,"Pre"
"76",201,75,4,4,0,4,0,"Pre"
"77",201,76,4,1,-3,5,1,"Pre"
"78",201,77,5,8,3,4,-1,"Pre"
"79",201,78,4,4,0,5,1,"Pre"
"80",201,79,5,7,2,5,0,"Pre"
"81",201,80,6,4,-2,5,-1,"Pre"
"82",201,81,6,3,-3,5,-1,"Pre"
"83",201,82,5,8,3,5,0,"Pre"
"84",201,83,6,6,0,5,-1,"Pre"
"85",201,84,5,8,3,4,-1,"Pre"
"86",201,85,5,5,0,4,-1,"Pre"
"87",201,86,4,7,3,5,1,"Pre"
"88",201,87,6,8,2,5,-1,"Pre"
"89",201,88,5,5,0,5,0,"Pre"
"90",201,89,3,6,3,4,1,"Pre"
"91",201,90,5,5,0,4,-1,"Pre"
"92",201,91,5,7,2,4,-1,"Pre"
"93",201,92,4,7,3,3,-1,"Pre"
"94",201,93,6,6,0,5,-1,"Pre"
"95",201,94,5,8,3,5,0,"Pre"
"96",201,95,5,5,0,5,0,"Pre"
"97",201,96,5,3,-2,6,1,"Pre"
"98",201,97,5,7,2,5,0,"Pre"
"99",201,98,3,3,0,3,0,"Pre"
"100",201,99,4,7,3,5,1,"Pre"
"101",201,100,5,2,-3,5,0,"Pre"
"102",201,101,4,2,-2,4,0,"Pre"
"103",201,102,6,6,0,6,0,"Pre"
"104",201,103,5,2,-3,5,0,"Pre"
"105",201,104,4,4,0,4,0,"Pre"
"106",201,105,5,8,3,5,0,"Pre"
"107",201,106,3,3,0,4,1,"Pre"
"108",201,107,4,2,-2,5,1,"Pre"
"109",201,108,3,3,0,4,1,"Pre"
"110",201,109,4,7,3,4,0,"Pre"
"111",201,110,3,3,0,3,0,"Pre"
"112",201,111,5,8,3,5,0,"Pre"
"113",201,112,6,4,-2,5,-1,"Pre"
"114",201,113,4,7,3,5,1,"Pre"
"115",201,114,4,2,-2,5,1,"Pre"
"116",201,115,3,1,-2,3,0,"Pre"
"117",201,116,3,3,0,3,0,"Pre"
"118",201,117,5,5,0,5,0,"Pre"
"119",201,118,4,4,0,4,0,"Pre"
"120",201,119,5,2,-3,4,-1,"Pre"
"121",201,120,3,3,0,3,0,"Pre"
"122",201,121,3,5,2,4,1,"Pre"
"123",201,122,5,7,2,6,1,"Pre"
"124",201,123,4,4,0,4,0,"Pre"
"125",201,124,5,2,-3,5,0,"Pre"
"126",201,125,5,8,3,5,0,"Pre"
"127",201,126,4,1,-3,4,0,"Pre"
"128",201,127,5,2,-3,5,0,"Pre"
"129",201,128,4,7,3,4,0,"Pre"
"130",201,129,3,3,0,4,1,"Pre"
"131",201,130,4,4,0,3,-1,"Pre"
"132",201,131,4,7,3,4,0,"Pre"
"133",201,132,5,7,2,5,0,"Pre"
"134",201,133,4,6,2,4,0,"Pre"
"135",201,134,5,8,3,4,-1,"Pre"
"136",201,135,4,6,2,5,1,"Pre"
"137",201,136,4,4,0,5,1,"Pre"
"138",201,137,4,4,0,5,1,"Pre"
"139",201,138,3,6,3,3,0,"Pre"
"140",201,139,4,4,0,5,1,"Pre"
"141",201,140,5,2,-3,5,0,"Pre"
"142",201,141,4,7,3,5,1,"Pre"
"143",201,142,3,3,0,5,2,"Pre"
"144",201,143,5,5,0,4,-1,"Pre"
"145",201,144,4,6,2,4,0,"Pre"
"146",201,145,6,4,-2,6,0,"Pre"
"147",201,146,4,6,2,5,1,"Pre"
"148",201,147,5,2,-3,5,0,"Pre"
"149",201,148,6,4,-2,6,0,"Pre"
"150",201,149,5,3,-2,5,0,"Pre"
"151",201,150,4,4,0,4,0,"Pre"
"152",201,151,6,3,-3,5,-1,"Pre"
"153",201,152,4,1,-3,4,0,"Pre"
"154",203,0,6,6,0,6,0,"Pre"
"155",203,1,6,8,2,7,1,"Pre"
"156",203,2,5,5,0,6,1,"Pre"
"157",203,3,5,7,2,5,0,"Pre"
"158",203,4,5,5,0,4,-1,"Pre"
"159",203,5,6,8,2,4,-2,"Pre"
"160",203,6,4,4,0,5,1,"Pre"
"161",203,7,5,5,0,4,-1,"Pre"
"162",203,8,5,7,2,6,1,"Pre"
"163",203,9,5,3,-2,6,1,"Pre"
"164",203,10,5,2,-3,6,1,"Pre"
"165",203,11,6,3,-3,4,-2,"Pre"
"166",203,12,7,5,-2,4,-3,"Pre"
"167",203,13,5,2,-3,5,0,"Pre"
"168",203,14,3,6,3,5,2,"Pre"
"169",203,15,6,6,0,6,0,"Pre"
"170",203,16,5,3,-2,5,0,"Pre"
"171",203,17,4,7,3,4,0,"Pre"
"172",203,18,6,3,-3,5,-1,"Pre"
"173",203,19,6,4,-2,4,-2,"Pre"
"174",203,20,3,3,0,4,1,"Pre"
"175",203,21,6,6,0,3,-3,"Pre"
"176",203,22,6,6,0,4,-2,"Pre"
"177",203,23,3,3,0,3,0,"Pre"
"178",203,24,3,6,3,5,2,"Pre"
"179",203,25,5,3,-2,5,0,"Pre"
"180",203,26,6,4,-2,5,-1,"Pre"
"181",203,27,5,8,3,4,-1,"Pre"
"182",203,28,3,3,0,3,0,"Pre"
"183",203,29,7,7,0,5,-2,"Pre"
"184",203,30,4,2,-2,3,-1,"Pre"
"185",203,31,5,3,-2,3,-2,"Pre"
"186",203,32,5,2,-3,5,0,"Pre"
"187",203,33,6,6,0,4,-2,"Pre"
"188",203,34,5,8,3,5,0,"Pre"
"189",203,35,4,7,3,3,-1,"Pre"
"190",203,36,5,5,0,6,1,"Pre"
"191",203,37,5,5,0,7,2,"Pre"
"192",203,38,5,5,0,4,-1,"Pre"
"193",203,39,5,7,2,5,0,"Pre"
"194",203,40,5,5,0,5,0,"Pre"
"195",203,41,4,6,2,3,-1,"Pre"
"196",203,42,3,3,0,3,0,"Pre"
"197",203,43,6,3,-3,6,0,"Pre"
"198",203,44,6,8,2,4,-2,"Pre"
"199",203,45,6,6,0,5,-1,"Pre"
"200",203,46,5,5,0,4,-1,"Pre"
"201",203,47,2,2,0,5,3,"Pre"
"202",203,48,3,5,2,4,1,"Pre"
"203",203,49,6,8,2,5,-1,"Pre"
"204",203,50,6,6,0,3,-3,"Pre"
"205",203,51,3,3,0,3,0,"Pre"
"206",203,52,4,4,0,3,-1,"Pre"
"207",203,53,3,5,2,3,0,"Pre"
"208",203,54,3,3,0,3,0,"Pre"
"209",203,55,5,3,-2,4,-1,"Pre"
"210",203,56,6,3,-3,7,1,"Pre"
"211",203,57,4,7,3,3,-1,"Pre"
"212",203,58,4,7,3,6,2,"Pre"
"213",203,59,5,8,3,6,1,"Pre"
"214",203,60,3,6,3,5,2,"Pre"
"215",203,61,3,6,3,3,0,"Pre"
"216",203,62,5,2,-3,5,0,"Pre"
"217",203,63,5,2,-3,3,-2,"Pre"
"218",203,64,3,1,-2,2,-1,"Pre"
"219",203,65,6,3,-3,4,-2,"Pre"
"220",203,66,7,5,-2,3,-4,"Pre"
"221",203,67,4,4,0,4,0,"Pre"
"222",203,68,3,3,0,4,1,"Pre"
"223",203,69,6,6,0,5,-1,"Pre"
"224",203,70,3,1,-2,4,1,"Pre"
"225",203,71,4,2,-2,3,-1,"Pre"
"226",203,72,7,7,0,6,-1,"Pre"
"227",203,73,4,4,0,4,0,"Pre"
"228",203,74,2,4,2,4,2,"Pre"
"229",203,75,4,4,0,6,2,"Pre"
"230",203,76,5,5,0,5,0,"Pre"
"231",203,77,5,8,3,5,0,"Pre"
"232",203,78,6,4,-2,3,-3,"Pre"
"233",203,79,6,8,2,5,-1,"Pre"
"234",203,80,5,3,-2,4,-1,"Pre"
"235",203,81,3,6,3,3,0,"Pre"
"236",203,82,3,3,0,4,1,"Pre"
"237",203,83,7,7,0,5,-2,"Pre"
"238",203,84,5,2,-3,5,0,"Pre"
"239",203,85,3,3,0,4,1,"Pre"
"240",203,86,5,7,2,5,0,"Pre"
"241",203,87,5,5,0,5,0,"Pre"
"242",203,88,5,5,0,5,0,"Pre"
"243",203,89,5,2,-3,5,0,"Pre"
"244",203,90,5,5,0,3,-2,"Pre"
"245",203,91,5,2,-3,5,0,"Pre"
"246",203,92,6,8,2,5,-1,"Pre"
"247",203,93,4,7,3,4,0,"Pre"
"248",203,94,4,7,3,5,1,"Pre"
"249",203,95,3,5,2,4,1,"Pre"
"250",203,96,5,8,3,4,-1,"Pre"
"251",203,97,3,5,2,3,0,"Pre"
"252",203,98,4,7,3,5,1,"Pre"
"253",203,99,6,8,2,6,0,"Pre"
"254",203,100,5,3,-2,6,1,"Pre"
"255",203,101,5,8,3,5,0,"Pre"
"256",203,102,7,5,-2,5,-2,"Pre"
"257",203,103,6,3,-3,3,-3,"Pre"
"258",203,104,3,1,-2,4,1,"Pre"
"259",203,105,3,6,3,4,1,"Pre"
"260",203,106,5,3,-2,4,-1,"Pre"
"261",203,107,3,3,0,4,1,"Pre"
"262",203,108,5,2,-3,5,0,"Pre"
"263",203,109,6,3,-3,3,-3,"Pre"
"264",203,110,5,5,0,4,-1,"Pre"
"265",203,111,6,6,0,5,-1,"Pre"
"266",203,112,5,8,3,6,1,"Pre"
"267",203,113,7,7,0,7,0,"Pre"
"268",203,114,6,6,0,4,-2,"Pre"
"269",203,115,5,5,0,4,-1,"Pre"
"270",203,116,4,1,-3,3,-1,"Pre"
"271",203,117,3,5,2,5,2,"Pre"
"272",203,118,3,5,2,3,0,"Pre"
"273",203,119,6,3,-3,5,-1,"Pre"
"274",203,120,6,6,0,4,-2,"Pre"
"275",203,121,1,1,0,4,3,"Pre"
"276",203,122,6,3,-3,5,-1,"Pre"
"277",203,123,6,6,0,6,0,"Pre"
"278",203,124,5,3,-2,6,1,"Pre"
"279",203,125,4,7,3,3,-1,"Pre"
"280",203,126,5,7,2,3,-2,"Pre"
"281",203,127,6,4,-2,6,0,"Pre"
"282",203,128,2,5,3,3,1,"Pre"
"283",203,129,2,2,0,2,0,"Pre"
"284",203,130,4,4,0,2,-2,"Pre"
"285",203,131,6,6,0,5,-1,"Pre"
"286",203,132,5,8,3,4,-1,"Pre"
"287",203,133,6,4,-2,5,-1,"Pre"
"288",203,134,5,2,-3,5,0,"Pre"
"289",203,135,5,2,-3,3,-2,"Pre"
"290",203,136,4,7,3,4,0,"Pre"
"291",203,137,3,1,-2,5,2,"Pre"
"292",203,138,3,5,2,3,0,"Pre"
"293",203,139,4,4,0,3,-1,"Pre"
"294",203,140,5,2,-3,4,-1,"Pre"
"295",203,141,7,5,-2,6,-1,"Pre"
"296",203,142,4,2,-2,6,2,"Pre"
"297",203,143,2,2,0,3,1,"Pre"
"298",203,144,5,7,2,4,-1,"Pre"
"299",203,145,3,5,2,5,2,"Pre"
"300",203,146,6,4,-2,6,0,"Pre"
"301",203,147,6,3,-3,5,-1,"Pre"
"302",203,148,5,7,2,6,1,"Pre"
"303",203,149,6,8,2,6,0,"Pre"
"304",203,150,4,1,-3,4,0,"Pre"
"305",203,151,6,6,0,6,0,"Pre"
"306",203,152,4,1,-3,4,0,"Pre"
"307",204,0,6,8,2,6,0,"Pre"
"308",204,1,5,5,0,4,-1,"Pre"
"309",204,2,6,8,2,4,-2,"Pre"
"310",204,3,3,6,3,3,0,"Pre"
"311",204,4,7,4,-3,5,-2,"Pre"
"312",204,5,6,4,-2,6,0,"Pre"
"313",204,6,4,4,0,4,0,"Pre"
"314",204,7,7,7,0,5,-2,"Pre"
"315",204,8,3,3,0,3,0,"Pre"
"316",204,9,3,6,3,3,0,"Pre"
"317",204,10,6,6,0,7,1,"Pre"
"318",204,11,5,5,0,3,-2,"Pre"
"319",204,12,8,8,0,6,-2,"Pre"
"320",204,13,4,6,2,4,0,"Pre"
"321",204,14,6,3,-3,5,-1,"Pre"
"322",204,15,4,4,0,4,0,"Pre"
"323",204,16,4,2,-2,3,-1,"Pre"
"324",204,17,6,6,0,7,1,"Pre"
"325",204,18,7,7,0,5,-2,"Pre"
"326",204,19,5,5,0,6,1,"Pre"
"327",204,20,3,3,0,6,3,"Pre"
"328",204,21,4,6,2,4,0,"Pre"
"329",204,22,5,3,-2,3,-2,"Pre"
"330",204,23,6,4,-2,6,0,"Pre"
"331",204,24,8,6,-2,5,-3,"Pre"
"332",204,25,6,8,2,5,-1,"Pre"
"333",204,26,3,5,2,4,1,"Pre"
"334",204,27,5,5,0,5,0,"Pre"
"335",204,28,3,3,0,4,1,"Pre"
"336",204,29,7,4,-3,6,-1,"Pre"
"337",204,30,6,4,-2,5,-1,"Pre"
"338",204,31,6,6,0,5,-1,"Pre"
"339",204,32,4,4,0,3,-1,"Pre"
"340",204,33,7,5,-2,4,-3,"Pre"
"341",204,34,6,3,-3,6,0,"Pre"
"342",204,35,8,8,0,5,-3,"Pre"
"343",204,36,3,3,0,4,1,"Pre"
"344",204,37,6,8,2,7,1,"Pre"
"345",204,38,4,4,0,4,0,"Pre"
"346",204,39,4,7,3,4,0,"Pre"
"347",204,40,7,4,-3,6,-1,"Pre"
"348",204,41,6,4,-2,5,-1,"Pre"
"349",204,42,6,8,2,5,-1,"Pre"
"350",204,43,5,8,3,5,0,"Pre"
"351",204,44,5,7,2,5,0,"Pre"
"352",204,45,5,8,3,4,-1,"Pre"
"353",204,46,6,6,0,6,0,"Pre"
"354",204,47,6,8,2,7,1,"Pre"
"355",204,48,7,4,-3,4,-3,"Pre"
"356",204,49,4,1,-3,3,-1,"Pre"
"357",204,50,6,4,-2,7,1,"Pre"
"358",204,51,5,8,3,4,-1,"Pre"
"359",204,52,5,8,3,3,-2,"Pre"
"360",204,53,5,3,-2,6,1,"Pre"
"361",204,54,4,1,-3,4,0,"Pre"
"362",204,55,7,7,0,8,1,"Pre"
"363",204,56,7,7,0,6,-1,"Pre"
"364",204,57,3,3,0,3,0,"Pre"
"365",204,58,2,2,0,3,1,"Pre"
"366",204,59,5,5,0,6,1,"Pre"
"367",204,60,3,3,0,5,2,"Pre"
"368",204,61,7,4,-3,3,-4,"Pre"
"369",204,62,6,8,2,3,-3,"Pre"
"370",204,63,5,3,-2,6,1,"Pre"
"371",204,64,5,2,-3,5,0,"Pre"
"372",204,65,4,6,2,4,0,"Pre"
"373",204,66,4,6,2,5,1,"Pre"
"374",204,67,6,6,0,5,-1,"Pre"
"375",204,68,7,5,-2,5,-2,"Pre"
"376",204,69,5,3,-2,6,1,"Pre"
"377",204,70,6,3,-3,6,0,"Pre"
"378",204,71,6,6,0,7,1,"Pre"
"379",204,72,4,6,2,4,0,"Pre"
"380",204,73,3,6,3,5,2,"Pre"
"381",204,74,3,5,2,4,1,"Pre"
"382",204,75,6,3,-3,5,-1,"Pre"
"383",204,76,6,3,-3,4,-2,"Pre"
"384",204,77,4,4,0,6,2,"Pre"
"385",204,78,3,6,3,4,1,"Pre"
"386",204,79,6,6,0,6,0,"Pre"
"387",204,80,5,5,0,5,0,"Pre"
"388",204,81,5,7,2,5,0,"Pre"
"389",204,82,4,2,-2,4,0,"Pre"
"390",204,83,7,4,-3,6,-1,"Pre"
"391",204,84,6,4,-2,6,0,"Pre"
"392",204,85,6,8,2,6,0,"Pre"
"393",204,86,5,8,3,4,-1,"Pre"
"394",204,87,6,6,0,6,0,"Pre"
"395",204,88,7,4,-3,6,-1,"Pre"
"396",204,89,8,8,0,6,-2,"Pre"
"397",204,90,5,8,3,4,-1,"Pre"
"398",204,91,6,8,2,5,-1,"Pre"
"399",204,92,4,4,0,4,0,"Pre"
"400",204,93,7,7,0,6,-1,"Pre"
"401",204,94,6,3,-3,6,0,"Pre"
"402",204,95,5,8,3,6,1,"Pre"
"403",204,96,7,5,-2,6,-1,"Pre"
"404",204,97,6,8,2,7,1,"Pre"
"405",204,98,2,2,0,3,1,"Pre"
"406",204,99,4,1,-3,7,3,"Pre"
"407",204,100,5,2,-3,6,1,"Pre"
"408",204,101,5,8,3,6,1,"Pre"
"409",204,102,7,7,0,6,-1,"Pre"
"410",204,103,7,7,0,4,-3,"Pre"
"411",204,104,4,7,3,4,0,"Pre"
"412",204,105,4,7,3,6,2,"Pre"
"413",204,106,7,7,0,7,0,"Pre"
"414",204,107,7,7,0,5,-2,"Pre"
"415",204,108,6,6,0,6,0,"Pre"
"416",204,109,4,7,3,4,0,"Pre"
"417",204,110,6,6,0,4,-2,"Pre"
"418",204,111,7,7,0,5,-2,"Pre"
"419",204,112,5,7,2,6,1,"Pre"
"420",204,113,5,7,2,7,2,"Pre"
"421",204,114,6,4,-2,6,0,"Pre"
"422",204,115,4,6,2,4,0,"Pre"
"423",204,116,7,7,0,5,-2,"Pre"
"424",204,117,5,8,3,6,1,"Pre"
"425",204,118,3,6,3,3,0,"Pre"
"426",204,119,7,7,0,6,-1,"Pre"
"427",204,120,5,2,-3,4,-1,"Pre"
"428",204,121,4,1,-3,4,0,"Pre"
"429",204,122,5,5,0,6,1,"Pre"
"430",204,123,4,6,2,5,1,"Pre"
"431",204,124,6,6,0,6,0,"Pre"
"432",204,125,6,8,2,6,0,"Pre"
"433",204,126,5,8,3,5,0,"Pre"
"434",204,127,6,4,-2,7,1,"Pre"
"435",204,128,6,6,0,4,-2,"Pre"
"436",204,129,6,3,-3,4,-2,"Pre"
"437",204,130,6,3,-3,3,-3,"Pre"
"438",204,131,5,3,-2,4,-1,"Pre"
"439",204,132,6,4,-2,5,-1,"Pre"
"440",204,133,3,3,0,4,1,"Pre"
"441",204,134,5,8,3,7,2,"Pre"
"442",204,135,3,1,-2,5,2,"Pre"
"443",204,136,6,6,0,5,-1,"Pre"
"444",204,137,6,6,0,7,1,"Pre"
"445",204,138,4,7,3,4,0,"Pre"
"446",204,139,6,6,0,5,-1,"Pre"
"447",204,140,7,5,-2,4,-3,"Pre"
"448",204,141,4,2,-2,4,0,"Pre"
"449",204,142,6,6,0,4,-2,"Pre"
"450",204,143,5,3,-2,4,-1,"Pre"
"451",204,144,5,3,-2,6,1,"Pre"
"452",204,145,6,6,0,8,2,"Pre"
"453",204,146,6,4,-2,5,-1,"Pre"
"454",204,147,7,4,-3,6,-1,"Pre"
"455",204,148,7,4,-3,6,-1,"Pre"
"456",204,149,7,4,-3,6,-1,"Pre"
"457",204,150,4,4,0,4,0,"Pre"
"458",204,151,6,6,0,6,0,"Pre"
"459",204,152,5,7,2,6,1,"Pre"
"460",205,0,7,7,0,6,-1,"Pre"
"461",205,1,6,3,-3,5,-1,"Pre"
"462",205,2,6,4,-2,6,0,"Pre"
"463",205,3,1,1,0,2,1,"Pre"
"464",205,4,4,7,3,3,-1,"Pre"
"465",205,5,4,4,0,3,-1,"Pre"
"466",205,6,1,3,2,3,2,"Pre"
"467",205,7,5,8,3,2,-3,"Pre"
"468",205,8,6,8,2,5,-1,"Pre"
"469",205,9,3,3,0,2,-1,"Pre"
"470",205,10,5,8,3,3,-2,"Pre"
"471",205,11,4,7,3,2,-2,"Pre"
"472",205,12,6,6,0,6,0,"Pre"
"473",205,13,3,3,0,2,-1,"Pre"
"474",205,14,4,7,3,3,-1,"Pre"
"475",205,15,4,1,-3,4,0,"Pre"
"476",205,16,4,1,-3,4,0,"Pre"
"477",205,17,1,1,0,2,1,"Pre"
"478",205,18,3,3,0,3,0,"Pre"
"479",205,19,3,5,2,2,-1,"Pre"
"480",205,20,3,5,2,4,1,"Pre"
"481",205,21,5,2,-3,3,-2,"Pre"
"482",205,22,1,1,0,1,0,"Pre"
"483",205,23,3,1,-2,4,1,"Pre"
"484",205,24,3,1,-2,5,2,"Pre"
"485",205,25,5,2,-3,4,-1,"Pre"
"486",205,26,2,5,3,2,0,"Pre"
"487",205,27,4,7,3,3,-1,"Pre"
"488",205,28,4,7,3,2,-2,"Pre"
"489",205,29,5,3,-2,5,0,"Pre"
"490",205,30,6,4,-2,6,0,"Pre"
"491",205,31,4,1,-3,3,-1,"Pre"
"492",205,32,6,4,-2,5,-1,"Pre"
"493",205,33,3,3,0,4,1,"Pre"
"494",205,34,2,4,2,3,1,"Pre"
"495",205,35,4,4,0,4,0,"Pre"
"496",205,36,5,3,-2,4,-1,"Pre"
"497",205,37,5,2,-3,4,-1,"Pre"
"498",205,38,6,6,0,5,-1,"Pre"
"499",205,39,6,3,-3,6,0,"Pre"
"500",205,40,6,3,-3,5,-1,"Pre"
"501",205,41,4,2,-2,6,2,"Pre"
"502",205,42,5,7,2,3,-2,"Pre"
"503",205,43,5,7,2,5,0,"Pre"
"504",205,44,6,8,2,6,0,"Pre"
"505",205,45,6,4,-2,7,1,"Pre"
"506",205,46,6,6,0,5,-1,"Pre"
"507",205,47,4,7,3,4,0,"Pre"
"508",205,48,5,5,0,6,1,"Pre"
"509",205,49,4,4,0,3,-1,"Pre"
"510",205,50,4,4,0,5,1,"Pre"
"511",205,51,2,4,2,3,1,"Pre"
"512",205,52,4,6,2,3,-1,"Pre"
"513",205,53,4,7,3,6,2,"Pre"
"514",205,54,3,6,3,4,1,"Pre"
"515",205,55,4,2,-2,5,1,"Pre"
"516",205,56,6,8,2,6,0,"Pre"
"517",205,57,3,3,0,3,0,"Pre"
"518",205,58,6,3,-3,6,0,"Pre"
"519",205,59,6,8,2,7,1,"Pre"
"520",205,60,4,4,0,5,1,"Pre"
"521",205,61,3,3,0,4,1,"Pre"
"522",205,62,5,5,0,5,0,"Pre"
"523",205,63,4,2,-2,4,0,"Pre"
"524",205,64,3,1,-2,3,0,"Pre"
"525",205,65,5,3,-2,5,0,"Pre"
"526",205,66,3,6,3,5,2,"Pre"
"527",205,67,4,4,0,4,0,"Pre"
"528",205,68,4,7,3,5,1,"Pre"
"529",205,69,5,5,0,4,-1,"Pre"
"530",205,70,5,5,0,4,-1,"Pre"
"531",205,71,5,5,0,5,0,"Pre"
"532",205,72,2,2,0,6,4,"Pre"
"533",205,73,6,8,2,6,0,"Pre"
"534",205,74,5,8,3,6,1,"Pre"
"535",205,75,6,6,0,6,0,"Pre"
"536",205,76,3,5,2,3,0,"Pre"
"537",205,77,3,6,3,2,-1,"Pre"
"538",205,78,3,3,0,4,1,"Pre"
"539",205,79,6,8,2,3,-3,"Pre"
"540",205,80,6,3,-3,3,-3,"Pre"
"541",205,81,4,6,2,5,1,"Pre"
"542",205,82,1,1,0,2,1,"Pre"
"543",205,83,5,5,0,5,0,"Pre"
"544",205,84,5,2,-3,5,0,"Pre"
"545",205,85,3,5,2,4,1,"Pre"
"546",205,86,4,7,3,4,0,"Pre"
"547",205,87,5,2,-3,6,1,"Pre"
"548",205,88,3,6,3,4,1,"Pre"
"549",205,89,6,6,0,5,-1,"Pre"
"550",205,90,4,6,2,5,1,"Pre"
"551",205,91,2,5,3,3,1,"Pre"
"552",205,92,3,3,0,3,0,"Pre"
"553",205,93,5,8,3,5,0,"Pre"
"554",205,94,5,8,3,6,1,"Pre"
"555",205,95,5,8,3,5,0,"Pre"
"556",205,96,4,4,0,5,1,"Pre"
"557",205,97,6,6,0,6,0,"Pre"
"558",205,98,4,1,-3,5,1,"Pre"
"559",205,99,5,5,0,6,1,"Pre"
"560",205,100,3,5,2,5,2,"Pre"
"561",205,101,4,2,-2,3,-1,"Pre"
"562",205,102,5,2,-3,5,0,"Pre"
"563",205,103,2,5,3,5,3,"Pre"
"564",205,104,6,4,-2,4,-2,"Pre"
"565",205,105,5,2,-3,5,0,"Pre"
"566",205,106,5,7,2,4,-1,"Pre"
"567",205,107,4,6,2,5,1,"Pre"
"568",205,108,2,2,0,5,3,"Pre"
"569",205,109,5,5,0,5,0,"Pre"
"570",205,110,4,2,-2,4,0,"Pre"
"571",205,111,6,3,-3,6,0,"Pre"
"572",205,112,6,8,2,6,0,"Pre"
"573",205,113,3,3,0,4,1,"Pre"
"574",205,114,3,1,-2,3,0,"Pre"
"575",205,115,3,1,-2,1,-2,"Pre"
"576",205,116,4,4,0,3,-1,"Pre"
"577",205,117,3,3,0,5,2,"Pre"
"578",205,118,7,5,-2,5,-2,"Pre"
"579",205,119,5,2,-3,5,0,"Pre"
"580",205,120,4,4,0,5,1,"Pre"
"581",205,121,2,4,2,3,1,"Pre"
"582",205,122,6,4,-2,5,-1,"Pre"
"583",205,123,7,7,0,5,-2,"Pre"
"584",205,124,4,6,2,6,2,"Pre"
"585",205,125,6,3,-3,6,0,"Pre"
"586",205,126,2,2,0,3,1,"Pre"
"587",205,127,6,4,-2,5,-1,"Pre"
"588",205,128,5,5,0,5,0,"Pre"
"589",205,129,5,5,0,3,-2,"Pre"
